student_name,subject,score,timeSpent
Ian Smith,Statistics,89.46,18
George Williams,Biology,98.39,25
Fiona Wilson,Biology,84.05,44
Alice Brown,Math,64.42,63
Diana Williams,Math,78.36,96
Ethan Wilson,Math,8.49,16
Hannah Garcia,Biology,47.34,89
Charlie Martinez,IT,18.6,104
Ian Wilson,Statistics,56.11,83
Hannah Johnson,IT,96.89,40
George Martinez,Chemistry,24.28,40
Alice Johnson,Math,72.47,47
Alice Davis,Math,54.11,97
Julia Wilson,Biology,80.99,112
Julia Garcia,Biology,10.98,80
Fiona Martinez,Math,73.15,56
Ethan Martinez,Math,31.72,44
Ian Jones,History,38.68,92
Hannah Miller,Math,50.03,17
Ian Davis,IT,38.35,62
Charlie Miller,Math,50.52,85
Charlie Smith,Math,49.15,52
Alice Williams,IT,36.9,44
Bob Garcia,Math,65.4,101
Bob Garcia,Biology,8.14,87
Hannah Williams,Biology,37.69,31
Julia Garcia,Statistics,57.94,89
Fiona Miller,Statistics,63.36,57
Charlie Miller,IT,89.1,108
George Garcia,History,33.97,43
George Smith,Statistics,64.28,101
George Wilson,IT,22.64,27
George Smith,IT,94.89,60
Ian Smith,History,50.35,93
Julia Brown,Chemistry,55.52,103
Ian Martinez,Statistics,48.66,48
Diana Davis,IT,56.22,21
Diana Martinez,IT,91.9,30
Ian Miller,History,81.12,45
Hannah Johnson,IT,14.52,118
Fiona Garcia,Statistics,13.27,79
Fiona Davis,History,53.3,114
Bob Davis,Biology,38.44,80
Alice Jones,Math,9.15,10
Fiona Martinez,Math,54.87,114
Diana Garcia,Math,59.72,96
Ethan Johnson,Statistics,26.91,10
Fiona Smith,IT,62.01,41
Bob Jones,Chemistry,37.76,31
Charlie Johnson,Chemistry,20.63,117
Hannah Williams,Biology,15.15,16
Ian Smith,Statistics,31.35,117
Julia Martinez,Biology,48.65,96
Bob Johnson,History,82.07,110
Charlie Garcia,History,77.45,53
Hannah Johnson,Math,94.18,57
Charlie Davis,Statistics,74.92,56
George Brown,Math,67.58,88
Fiona Wilson,Biology,21.33,97
Julia Garcia,Statistics,47.82,50
Julia Johnson,IT,50.21,71
Bob Martinez,History,83.25,10
George Martinez,Math,18.46,66
Hannah Davis,History,73.98,11
Ethan Davis,Statistics,31.51,34
Julia Jones,IT,98.43,87
Diana Garcia,Statistics,94.66,102
George Miller,Chemistry,64.98,43
Ethan Johnson,History,96.59,118
George Miller,History,5.05,103
Charlie Miller,Statistics,68.07,66
Fiona Williams,Biology,43.44,24
George Davis,Biology,2.47,78
Charlie Johnson,IT,31.59,120
Bob Garcia,History,24.09,117
Ian Smith,IT,89.86,111
Julia Brown,Biology,53.82,20
Hannah Johnson,Math,74.36,119
George Johnson,Math,84.96,114
George Williams,Statistics,57.55,77
Ethan Martinez,IT,35.06,54
Charlie Jones,History,8.16,45
Charlie Smith,Biology,19.34,81
Ian Johnson,Math,2.0,102
Bob Williams,History,13.29,95
George Jones,Biology,35.16,34
Bob Martinez,History,5.02,82
Hannah Garcia,IT,72.85,63
George Wilson,Biology,49.7,77
George Brown,Math,36.58,17
Diana Williams,IT,49.36,23
Alice Davis,Statistics,60.25,77
Ian Johnson,Statistics,75.24,95
Diana Williams,History,31.07,70
Hannah Johnson,Statistics,6.63,47
Alice Smith,Statistics,10.91,99
Diana Miller,Chemistry,36.25,87
Diana Garcia,Math,42.13,39
Julia Miller,IT,70.91,42
Diana Brown,Statistics,71.72,26
Julia Williams,Statistics,34.98,67
Alice Jones,IT,3.05,24
Alice Johnson,Chemistry,6.08,106
Bob Smith,Chemistry,99.47,67
Ethan Garcia,Biology,79.94,93
Charlie Martinez,History,37.51,61
Bob Jones,Statistics,14.39,63
Hannah Brown,IT,40.92,88
Ethan Miller,Statistics,24.95,15
Ian Williams,IT,99.4,74
Charlie Garcia,Statistics,71.42,112
Diana Miller,Statistics,57.74,95
Diana Martinez,IT,35.59,50
Ian Brown,Biology,48.21,45
George Wilson,Chemistry,17.35,57
Julia Miller,IT,67.79,109
Charlie Jones,IT,39.87,104
Charlie Wilson,Chemistry,63.62,18
Diana Martinez,Math,71.94,49
George Miller,History,92.13,119
Bob Johnson,Biology,94.34,39
Julia Martinez,Chemistry,50.22,92
Alice Jones,Chemistry,19.57,71
Fiona Wilson,Statistics,33.99,54
Fiona Williams,Biology,12.39,109
Julia Williams,Statistics,26.22,108
Charlie Smith,Statistics,44.38,75
Julia Jones,IT,34.12,28
Fiona Johnson,History,45.66,81
Fiona Jones,Biology,98.72,116
Julia Jones,Math,66.69,41
Fiona Martinez,IT,14.81,32
Charlie Johnson,IT,73.8,22
George Davis,History,3.15,119
Ethan Garcia,History,12.46,39
George Johnson,History,97.82,38
Bob Johnson,IT,26.53,70
Bob Williams,Chemistry,27.84,116
Ethan Miller,History,28.06,26
Fiona Miller,Biology,39.43,103
Ian Smith,Biology,86.69,66
Charlie Williams,History,81.84,75
Fiona Garcia,History,22.43,46
Julia Wilson,Biology,94.39,103
Fiona Martinez,IT,23.85,12
George Jones,History,6.79,63
Alice Smith,IT,51.09,82
Diana Johnson,Biology,80.37,57
Julia Miller,History,53.57,27
Bob Williams,Math,74.84,89
Fiona Miller,Statistics,75.84,51
Hannah Smith,Biology,77.95,19
Diana Davis,IT,44.26,82
Charlie Miller,IT,12.29,89
Hannah Smith,Statistics,7.03,90
Bob Williams,Math,49.28,13
George Garcia,Math,88.61,58
Charlie Garcia,Math,0.23,97
Fiona Brown,Math,33.83,25
Ethan Davis,Biology,81.88,46
Hannah Williams,Statistics,47.51,115
George Garcia,Biology,23.01,30
Hannah Martinez,History,57.91,95
Charlie Smith,Chemistry,34.24,55
Julia Garcia,Chemistry,9.47,64
Hannah Smith,History,49.13,64
George Wilson,Math,96.74,119
Diana Martinez,History,60.05,47
Ian Martinez,Biology,8.3,51
Ethan Brown,Statistics,3.15,76
George Garcia,History,62.42,60
Julia Miller,Chemistry,66.6,107
Charlie Johnson,IT,24.29,64
Ian Wilson,History,13.54,84
Julia Miller,Biology,34.37,108
Charlie Jones,Math,37.55,93
Ethan Smith,IT,34.78,62
Alice Miller,History,48.48,15
Bob Davis,Statistics,43.97,119
Ian Martinez,History,35.47,96
Bob Smith,History,22.04,102
Ethan Miller,Chemistry,29.03,51
Bob Davis,Math,49.49,64
Alice Miller,Biology,20.35,48
Ethan Garcia,IT,74.29,22
Alice Miller,Math,12.13,106
Ethan Jones,History,30.12,26
George Martinez,Math,85.71,11
George Miller,Statistics,85.98,31
George Wilson,IT,24.44,92
Diana Brown,Statistics,16.86,44
Diana Martinez,IT,60.58,109
Diana Miller,Chemistry,79.12,77
Charlie Miller,Math,52.6,60
Diana Williams,IT,88.15,116
Ethan Jones,History,65.48,39
Diana Wilson,History,55.8,99
Bob Davis,History,68.1,117
Ethan Davis,IT,89.68,34
Fiona Garcia,Chemistry,78.2,42
Ethan Jones,IT,80.45,39
Alice Wilson,IT,26.15,15
Ethan Brown,IT,10.62,44
Diana Williams,Statistics,23.17,52
Bob Williams,History,86.08,30
Hannah Martinez,Math,92.23,11
Julia Garcia,Chemistry,58.72,42
Bob Williams,Chemistry,15.42,60
Bob Miller,Statistics,3.05,67
Hannah Jones,History,73.93,95
Diana Smith,Chemistry,90.55,14
Hannah Williams,Math,93.96,73
Fiona Garcia,Biology,70.3,97
Ian Martinez,Math,92.43,76
Charlie Miller,History,3.81,17
Bob Miller,IT,53.52,18
Diana Jones,Math,63.56,52
Ian Davis,Chemistry,92.57,47
Alice Davis,Chemistry,80.73,65
Fiona Wilson,Statistics,43.18,113
Charlie Brown,Chemistry,96.44,56
Charlie Miller,Chemistry,31.68,39
George Williams,Biology,63.49,38
Alice Davis,Math,23.3,55
Charlie Jones,IT,13.31,67
George Wilson,Math,87.39,106
Bob Martinez,IT,29.71,26
Ian Smith,Chemistry,38.9,110
Charlie Wilson,Biology,45.05,36
George Garcia,Math,1.59,60
Bob Miller,Biology,5.81,30
Ian Johnson,Math,46.16,96
George Smith,Chemistry,70.45,114
Alice Miller,Chemistry,74.23,96
Diana Miller,History,22.64,94
Charlie Smith,Statistics,24.73,36
Fiona Johnson,Statistics,5.46,89
George Garcia,Biology,26.46,120
Hannah Garcia,Chemistry,65.98,13
Ethan Garcia,IT,90.21,52
Ethan Johnson,History,93.07,23
Ethan Wilson,Math,60.35,116
Charlie Martinez,Math,2.83,96
Hannah Williams,Chemistry,57.1,109
Diana Williams,IT,72.96,40
Fiona Brown,Statistics,63.78,29
Julia Garcia,Chemistry,81.48,13
Ethan Brown,IT,8.19,20
Alice Jones,History,30.96,88
Hannah Williams,History,10.49,21
Ian Martinez,IT,31.31,97
Alice Wilson,Biology,9.32,67
Diana Williams,History,2.28,106
Charlie Garcia,Math,55.02,10
Ethan Garcia,Statistics,65.15,58
Diana Wilson,History,25.31,41
Ian Brown,IT,52.84,54
Ethan Johnson,History,77.68,101
Bob Jones,Math,7.98,44
Alice Smith,Math,24.59,91
Ian Garcia,Statistics,43.95,28
Fiona Williams,Math,18.78,60
Bob Miller,Statistics,17.07,97
Alice Johnson,Math,94.3,73
Julia Davis,Chemistry,21.73,83
George Martinez,IT,25.46,98
Hannah Martinez,Biology,61.91,76
Ian Williams,Statistics,31.2,92
Ethan Garcia,IT,60.38,53
George Davis,Math,46.25,92
Bob Jones,History,26.54,114
Bob Williams,History,54.79,90
Ian Wilson,Math,99.49,12
George Wilson,Statistics,99.7,118
Ethan Smith,Chemistry,56.15,112
George Johnson,History,36.06,42
Julia Wilson,Chemistry,97.39,67
Hannah Garcia,Biology,52.62,54
George Brown,Statistics,43.5,68
Alice Williams,IT,68.72,50
Hannah Martinez,History,16.65,58
George Miller,Chemistry,18.91,88
Ian Miller,IT,2.96,24
Alice Miller,Chemistry,91.05,86
Bob Johnson,Biology,89.12,90
Fiona Jones,Biology,13.18,24
George Williams,IT,11.75,78
Ian Jones,Chemistry,60.92,118
George Martinez,Biology,88.73,86
Alice Smith,Chemistry,29.5,26
Fiona Wilson,Math,13.22,103
Bob Brown,History,75.95,24
Ethan Miller,IT,19.39,118
Alice Martinez,History,95.22,15
Julia Smith,Chemistry,19.09,34
Alice Smith,Math,81.59,52
Julia Martinez,Chemistry,60.25,90
Hannah Garcia,History,48.01,73
Julia Johnson,Math,55.82,108
Charlie Smith,Chemistry,87.57,55
Alice Wilson,Biology,5.58,100
Fiona Wilson,Math,97.67,107
Fiona Miller,History,73.07,44
Ian Smith,Statistics,79.4,70
Diana Smith,Biology,50.2,82
Bob Garcia,Chemistry,19.84,73
Fiona Wilson,Math,60.19,47
Julia Johnson,Biology,82.64,86
Diana Williams,History,84.87,49
Ethan Jones,Chemistry,76.71,106
Hannah Jones,History,36.81,105
Fiona Davis,IT,93.74,56
Hannah Martinez,IT,14.31,54
Diana Garcia,IT,50.74,61
Fiona Johnson,Statistics,13.44,99
Hannah Garcia,Statistics,21.8,120
Alice Jones,History,59.27,116
George Wilson,History,4.06,87
Julia Smith,Statistics,16.63,104
Julia Martinez,Math,49.21,35
Charlie Williams,History,82.71,72
Ian Johnson,Chemistry,33.57,44
Ian Garcia,Chemistry,76.8,94
George Brown,Statistics,55.63,101
Ethan Brown,Biology,79.96,94
Ethan Garcia,IT,87.4,110
George Wilson,IT,97.55,91
George Williams,IT,10.25,84
Bob Miller,History,86.47,12
George Wilson,Math,10.78,110
Alice Brown,Math,25.16,30
Julia Williams,IT,13.85,38
Diana Jones,Statistics,8.89,67
George Miller,Math,14.69,65
Hannah Jones,Chemistry,18.17,31
Diana Williams,IT,22.09,115
Julia Garcia,IT,32.68,26
George Johnson,History,80.11,24
Hannah Martinez,IT,30.29,31
Charlie Miller,Chemistry,36.4,16
Bob Williams,Math,11.35,99
Diana Wilson,Statistics,87.32,62
Ethan Smith,Math,8.77,29
Diana Smith,Chemistry,10.17,50
Alice Miller,Math,33.2,42
Diana Davis,History,27.66,52
Fiona Davis,IT,57.99,53
George Wilson,Math,55.45,73
George Miller,Statistics,20.61,74
Charlie Smith,Chemistry,31.32,19
Alice Wilson,Chemistry,58.93,89
Bob Davis,History,74.7,77
Alice Williams,History,62.38,40
Julia Davis,Statistics,25.16,94
Ethan Garcia,Chemistry,3.47,82
Charlie Brown,Math,91.2,18
George Garcia,Biology,64.98,88
Bob Davis,Math,36.38,32
Alice Davis,History,57.34,57
Alice Wilson,Biology,12.11,66
Ian Garcia,Statistics,30.16,90
Julia Wilson,Biology,42.31,56
Ian Wilson,Math,68.44,82
Alice Johnson,Chemistry,54.92,64
Fiona Wilson,Biology,32.08,45
Hannah Johnson,IT,16.3,52
Hannah Johnson,Statistics,68.09,95
Ethan Miller,Chemistry,92.22,44
Fiona Wilson,History,5.54,48
Fiona Smith,History,80.76,40
Ian Brown,Chemistry,13.06,72
Charlie Brown,IT,41.82,112
Diana Davis,IT,19.75,35
Diana Jones,IT,76.14,109
Hannah Martinez,Math,58.8,110
George Williams,Biology,95.93,52
George Williams,IT,68.67,95
Ethan Davis,Statistics,23.71,61
Ethan Wilson,Math,47.79,110
Ethan Martinez,Statistics,74.37,82
Ethan Williams,History,25.4,115
Ethan Wilson,Statistics,12.72,50
Alice Johnson,Statistics,46.97,14
George Miller,Math,97.31,52
Fiona Garcia,Math,20.73,19
Bob Davis,Math,91.68,64
Bob Jones,Biology,91.37,45
Ethan Martinez,Chemistry,94.1,49
Charlie Miller,Statistics,80.17,109
Diana Wilson,Statistics,15.42,11
Ethan Williams,Chemistry,27.72,92
Hannah Martinez,History,10.59,66
Fiona Smith,History,35.84,80
Fiona Martinez,Biology,70.36,31
Julia Johnson,Math,37.4,92
Fiona Davis,Math,21.64,54
Alice Smith,History,20.79,58
Ethan Martinez,History,38.27,38
George Garcia,Biology,60.43,73
Diana Miller,Statistics,29.4,26
Diana Johnson,IT,98.93,23
Hannah Jones,IT,70.49,114
Diana Miller,IT,18.17,82
Fiona Williams,Biology,32.7,96
Charlie Jones,Math,57.93,60
George Garcia,Chemistry,55.54,12
Julia Smith,Math,28.91,51
Ethan Brown,History,30.13,70
Bob Martinez,IT,83.4,60
Alice Smith,Statistics,5.94,62
Charlie Wilson,Statistics,86.04,40
Hannah Davis,Math,68.02,30
Ethan Williams,IT,93.82,101
Ian Brown,Statistics,65.37,62
Alice Brown,History,76.52,60
Charlie Martinez,Math,67.54,112
Diana Brown,Statistics,36.44,89
Bob Smith,Math,4.8,58
Ethan Brown,Math,42.48,39
Ian Jones,Statistics,1.11,67
Diana Wilson,Statistics,63.23,104
Julia Davis,Chemistry,54.28,18
Charlie Martinez,Biology,3.37,30
Julia Brown,Statistics,60.67,97
Hannah Jones,Math,84.47,88
Charlie Martinez,IT,53.5,68
Ian Jones,Chemistry,21.35,100
George Johnson,Chemistry,98.94,84
Julia Wilson,Chemistry,97.7,13
Bob Miller,Chemistry,14.92,57
Alice Jones,Math,49.42,35
George Johnson,Statistics,98.63,118
George Martinez,Statistics,85.79,106
Ethan Martinez,IT,66.34,18
Fiona Johnson,IT,34.35,22
Diana Brown,Chemistry,73.43,119
Ian Johnson,Statistics,29.99,62
Charlie Martinez,History,22.21,43
Fiona Davis,Math,34.86,57
Fiona Brown,IT,66.44,17
Charlie Davis,Math,63.29,82
Ian Martinez,IT,85.92,37
George Johnson,Chemistry,65.96,109
Alice Garcia,Biology,49.53,96
Fiona Smith,Statistics,90.55,38
Alice Williams,Chemistry,23.53,40
Ian Miller,Statistics,40.08,28
Diana Martinez,Math,43.63,110
Charlie Smith,IT,3.81,107
Charlie Jones,History,79.5,50
Julia Johnson,Math,91.74,33
Alice Williams,Math,84.97,64
Alice Martinez,IT,44.86,23
Hannah Garcia,IT,85.47,119
George Davis,Chemistry,67.7,118
Charlie Martinez,History,88.51,81
Bob Brown,Chemistry,56.23,33
Hannah Jones,Chemistry,71.94,94
Hannah Miller,Statistics,73.67,100
Ian Miller,IT,73.72,62
Julia Johnson,Biology,56.18,25
Ethan Smith,Chemistry,76.63,30
Julia Davis,Statistics,37.74,58
Hannah Garcia,IT,91.47,86
Julia Martinez,Chemistry,63.68,114
Julia Williams,Biology,0.14,88
Hannah Jones,Statistics,51.23,48
Hannah Miller,Math,16.14,49
Hannah Brown,History,8.48,22
Alice Jones,IT,88.49,25
Hannah Jones,IT,72.81,88
Fiona Martinez,Statistics,35.09,43
Fiona Davis,Statistics,90.62,13
Charlie Jones,Statistics,78.28,64
George Garcia,Math,46.72,113
Fiona Garcia,Chemistry,6.74,26
Julia Martinez,Chemistry,24.19,88
Diana Jones,Chemistry,87.28,59
Ethan Johnson,Chemistry,9.08,67
Charlie Johnson,Chemistry,73.84,101
Alice Davis,History,77.67,38
Hannah Williams,Math,94.96,30
Bob Johnson,Chemistry,29.82,63
Hannah Brown,IT,60.08,120
Fiona Garcia,IT,14.88,91
Fiona Smith,IT,29.18,112
George Garcia,Biology,28.09,61
Alice Williams,Math,30.55,73
Charlie Brown,Statistics,65.73,107
Ian Wilson,History,16.22,106
Alice Williams,Chemistry,21.85,101
Ian Martinez,Statistics,56.66,62
Alice Garcia,Chemistry,75.88,74
Hannah Johnson,Chemistry,79.49,29
Julia Williams,Statistics,79.8,52
Ian Martinez,Biology,32.98,107
Fiona Martinez,Chemistry,92.21,40
Bob Wilson,Statistics,42.97,12
Fiona Garcia,History,94.86,40
Hannah Jones,Chemistry,49.97,92
Ethan Davis,Chemistry,88.92,13
George Johnson,IT,58.85,34
George Miller,Chemistry,67.83,33
Alice Jones,Math,33.66,35
Julia Wilson,Biology,70.37,49
Julia Jones,Math,91.11,40
Ethan Williams,Statistics,71.64,89
Charlie Martinez,IT,23.29,18
Fiona Johnson,Biology,87.68,96
Bob Smith,Biology,68.73,21
Charlie Smith,IT,54.61,74
Hannah Garcia,Biology,16.77,84
Julia Davis,Math,21.42,58
Hannah Brown,Biology,69.64,93
George Garcia,Math,50.92,108
Diana Jones,IT,48.29,42
Alice Johnson,Math,41.07,106
Hannah Johnson,Chemistry,91.27,68
Charlie Smith,Math,48.21,76
Bob Davis,Statistics,36.81,117
Hannah Johnson,Biology,76.58,88
Ian Martinez,IT,96.69,80
Diana Garcia,Math,52.96,53
Alice Garcia,Chemistry,34.61,112
Ethan Martinez,History,77.21,80
Bob Jones,Statistics,71.0,101
Hannah Miller,IT,5.77,89
Diana Davis,IT,47.34,106
Fiona Johnson,Biology,48.38,72
Bob Williams,IT,96.43,18
George Johnson,Chemistry,39.15,45
Diana Jones,Chemistry,34.62,37
Ethan Davis,IT,80.64,112
Diana Johnson,IT,66.37,55
Alice Brown,Biology,54.71,37
Diana Garcia,IT,93.96,114
Bob Smith,Biology,43.52,115
Charlie Williams,Biology,2.13,117
Alice Garcia,Statistics,48.92,23
Hannah Jones,IT,14.11,101
Diana Miller,History,17.71,81
Fiona Johnson,Statistics,63.27,94
Julia Martinez,Biology,17.54,105
Ethan Garcia,Statistics,48.71,63
Alice Wilson,History,5.04,36
Hannah Garcia,History,57.84,108
Charlie Brown,Statistics,67.69,44
Hannah Jones,History,8.6,76
Ethan Jones,Chemistry,11.4,103
Hannah Johnson,History,73.38,106
Ian Davis,Chemistry,59.19,77
Ethan Johnson,Biology,53.04,64
Alice Jones,Chemistry,34.12,109
Ethan Brown,History,25.08,82
Diana Brown,Biology,6.42,86
Bob Jones,IT,9.04,90
Ethan Wilson,Statistics,83.55,94
Charlie Brown,History,89.75,51
George Johnson,Statistics,30.02,45
Ethan Davis,History,46.4,95
Fiona Brown,Biology,16.04,104
Alice Williams,Math,22.19,71
Fiona Garcia,Biology,45.14,75
Diana Smith,IT,9.18,73
Diana Williams,Biology,90.52,73
Alice Brown,Math,50.68,43
Ian Smith,Statistics,41.54,80
Julia Miller,Chemistry,73.68,59
Ian Jones,IT,72.9,113
Ethan Martinez,Biology,95.02,94
Charlie Williams,Chemistry,94.73,66
Bob Miller,Math,40.84,89
Bob Garcia,IT,61.04,34
Julia Martinez,Biology,98.02,10
Fiona Miller,Biology,95.12,21
Hannah Smith,IT,63.27,21
Alice Williams,History,41.29,59
George Garcia,Statistics,17.22,43
Bob Miller,Biology,91.79,92
Bob Miller,Chemistry,82.51,40
George Miller,Math,62.08,120
Ian Williams,Biology,78.78,13
Charlie Garcia,Statistics,41.19,19
Ethan Brown,History,54.7,51
Diana Williams,History,69.28,34
Hannah Miller,IT,97.76,108
Bob Wilson,Biology,53.01,67
Charlie Wilson,History,88.78,48
Ethan Smith,Statistics,95.97,108
George Garcia,Math,72.74,65
Ian Davis,Math,47.84,53
George Wilson,Math,32.7,91
Diana Wilson,Chemistry,16.28,73
Bob Smith,Chemistry,95.51,55
Bob Wilson,Biology,16.44,42
Alice Miller,History,48.01,105
Alice Jones,Math,1.42,102
Ian Garcia,Math,66.91,23
George Williams,Chemistry,90.39,39
Hannah Jones,Chemistry,76.99,48
Diana Smith,History,72.37,109
Alice Wilson,History,41.1,33
Fiona Jones,Biology,2.48,108
George Smith,History,54.62,106
Bob Jones,Biology,91.34,110
Charlie Brown,History,36.98,40
Fiona Williams,Statistics,30.19,99
Ian Smith,Statistics,52.2,29
Julia Miller,Math,19.47,109
Bob Jones,Chemistry,29.93,74
Julia Jones,History,38.46,67
Julia Miller,Chemistry,20.18,70
Fiona Smith,IT,41.78,84
Hannah Brown,Math,23.25,49
Fiona Brown,Biology,6.69,18
Hannah Garcia,Math,72.71,110
Alice Johnson,Math,57.31,20
Julia Martinez,History,16.67,75
George Garcia,IT,68.66,74
Hannah Martinez,Biology,71.23,34
Diana Miller,Statistics,77.59,50
Bob Davis,IT,67.78,80
Ethan Jones,Chemistry,37.35,16
Ian Martinez,Statistics,25.17,77
Fiona Miller,Chemistry,44.43,67
Charlie Martinez,Math,74.66,71
Fiona Miller,Math,89.09,47
Diana Davis,Chemistry,14.43,66
Hannah Martinez,Chemistry,99.98,17
Bob Jones,Math,32.49,58
Bob Johnson,Statistics,48.55,100
Julia Williams,History,90.81,93
Hannah Wilson,Biology,76.08,79
Charlie Wilson,IT,7.79,72
George Williams,Statistics,81.81,39
Julia Jones,Chemistry,13.88,16
Hannah Smith,History,84.6,55
Charlie Smith,Statistics,48.4,29
Fiona Williams,History,30.8,45
Hannah Smith,History,91.6,91
Ethan Williams,Math,86.39,34
Alice Miller,Chemistry,92.71,90
Charlie Garcia,Chemistry,95.39,37
Julia Davis,IT,58.49,40
Charlie Davis,History,82.37,62
Ian Wilson,History,33.3,79
Bob Jones,Statistics,16.28,65
Ethan Jones,IT,86.8,85
Hannah Jones,Chemistry,35.64,115
Ian Jones,Statistics,9.2,22
Fiona Jones,Chemistry,82.01,113
Charlie Wilson,IT,84.19,46
Bob Brown,IT,35.08,67
Hannah Williams,Chemistry,60.65,103
Diana Wilson,IT,8.34,60
Julia Williams,Statistics,27.29,117
Julia Miller,Statistics,48.56,64
Fiona Wilson,History,43.65,97
Charlie Martinez,History,64.86,118
Charlie Williams,History,93.79,20
Julia Wilson,Chemistry,81.95,36
Ethan Smith,Biology,77.73,10
Julia Davis,History,61.37,66
Fiona Wilson,IT,34.17,69
Fiona Martinez,Statistics,24.38,83
Charlie Brown,Chemistry,94.84,107
Hannah Garcia,IT,30.41,78
Julia Smith,IT,6.2,43
Diana Williams,IT,62.58,74
Bob Miller,History,87.88,109
Ian Miller,Chemistry,98.71,29
Ethan Brown,Chemistry,68.75,83
Ian Davis,Math,88.82,98
Diana Wilson,IT,19.02,37
Julia Brown,Biology,26.49,21
George Martinez,Math,69.55,101
Ethan Smith,Chemistry,8.16,103
Ethan Smith,IT,87.88,44
Bob Johnson,Chemistry,31.39,42
Julia Jones,IT,12.64,51
Fiona Williams,Chemistry,41.6,70
Fiona Garcia,Biology,49.96,114
Ian Jones,Biology,72.03,76
Charlie Davis,IT,24.49,53
George Martinez,IT,85.08,83
Hannah Brown,Statistics,14.07,12
Alice Wilson,Chemistry,29.21,48
Charlie Miller,Statistics,42.43,45
George Davis,IT,44.9,40
Charlie Davis,Math,73.75,99
Ian Smith,History,14.34,98
Charlie Miller,IT,71.7,98
George Miller,IT,31.8,110
Julia Wilson,Math,10.16,71
George Brown,Math,1.09,16
George Brown,Math,24.12,110
George Garcia,IT,64.49,30
Fiona Garcia,Chemistry,4.18,45
Julia Martinez,Chemistry,46.75,84
Alice Davis,Biology,94.93,112
Bob Smith,Chemistry,73.92,36
Diana Martinez,Chemistry,78.7,91
Charlie Smith,Statistics,45.77,30
Ian Williams,Statistics,52.94,54
Diana Smith,Chemistry,39.09,85
Fiona Brown,Statistics,24.73,43
Julia Garcia,IT,66.06,91
George Williams,Biology,8.06,115
Fiona Jones,Statistics,20.66,63
Ian Martinez,Chemistry,66.54,85
Ethan Wilson,Biology,69.83,57
Charlie Williams,Biology,57.83,24
Ian Wilson,History,75.63,107
Diana Wilson,Statistics,44.45,10
Charlie Brown,Biology,59.53,49
Julia Wilson,Biology,78.62,72
Hannah Johnson,Math,7.0,60
Ian Smith,History,36.5,103
Alice Jones,History,55.44,39
